171	29	1
74	139	1
175	127	1
150	86	1
171	16	1
160	50	1
72	6	1
70	96	1
241	137	1
276	84	1
35	100	1
204	100	1
225	50	1
80	125	1
132	141	1
228	100	1
192	100	1
105	50	1
263	50	1
217	54	1
229	140	1
240	50	1
127	78	1
270	100	1
155	137	1
93	88	1
21	95	1
35	16	1
123	50	1
78	138	1
141	54	1
217	2	1
240	106	1
21	153	1
326	50	1
313	122	1
226	138	1
36	54	1
63	27	1
308	138	1
211	39	1
78	19	1
97	54	1
274	50	1
250	137	1
248	11	1
205	140	1
262	21	1
150	125	1
262	2	1
61	27	1
44	77	1
128	2	1
329	114	1
289	1	1
86	10	1
281	6	1
72	106	1
214	130	1
212	50	1
327	87	1
143	100	1
115	114	1
313	7	1
214	27	1
222	137	1
93	52	1
114	50	1
201	100	1
128	149	1
65	50	1
44	138	1
24	153	1
136	127	1
327	50	1
57	50	1
289	67	1
94	100	1
143	94	1
250	140	1
8	84	1
101	100	1
181	65	1
332	64	1
37	140	1
79	50	1
110	50	1
150	94	1
160	16	1
289	152	1
36	17	1
93	16	1
116	138	1
4	139	1
51	122	1
93	139	1
324	100	1
280	100	1
167	27	1
41	11	1
178	54	1
329	95	1
44	39	1
334	100	1
128	95	1
181	127	1
28	100	1
306	138	1
1	139	1
254	127	1
209	50	1
225	54	1
24	68	1
150	52	1
202	50	1
49	94	1
286	100	1
49	11	1
250	143	1
319	54	1
217	130	1
260	140	1
281	80	1
194	27	1
194	122	1
237	50	1
108	100	1
124	116	1
112	68	1
198	130	1
316	140	1
329	141	1
60	16	1
62	84	1
289	157	1
121	54	1
331	138	1
81	100	1
301	100	1
205	100	1
318	100	1
241	152	1
112	140	1
258	139	1
307	16	1
15	102	1
201	86	1
116	39	1
181	139	1
227	54	1
260	139	1
189	138	1
103	88	1
88	138	1
125	27	1
109	127	1
263	94	1
308	11	1
23	137	1
320	100	1
79	27	1
172	54	1
202	54	1
62	2	1
258	50	1
166	137	1
181	66	1
305	16	1
319	106	1
6	139	1
139	127	1
319	95	1
44	27	1
44	115	1
157	63	1
54	66	1
217	84	1
135	104	1
279	100	1
80	115	1
66	143	1
330	11	1
332	86	1
250	106	1
133	10	1
125	122	1
306	63	1
263	54	1
41	125	1
331	106	1
231	110	1
235	95	1
54	89	1
72	38	1
141	100	1
155	151	1
129	1	1
230	60	1
238	21	1
8	127	1
96	16	1
216	34	1
171	63	1
250	115	1
13	100	1
251	39	1
81	139	1
50	136	1
49	139	1
160	78	1
115	84	1
324	1	1
228	68	1
143	66	1
87	60	1
307	138	1
126	127	1
97	61	1
243	138	1
191	100	1
224	52	1
170	115	1
57	24	1
331	89	1
185	108	1
300	54	1
179	75	1
239	16	1
298	100	1
42	53	1
246	156	1
40	147	1
93	122	1
248	39	1
38	137	1
129	141	1
182	50	1
289	118	1
321	152	1
197	77	1
128	54	1
277	139	1
90	127	1
54	137	1
70	127	1
141	121	1
66	66	1
319	27	1
225	139	1
220	115	1
263	113	1
71	100	1
44	89	1
9	138	1
332	151	1
294	127	1
56	54	1
213	135	1
141	106	1
313	115	1
97	153	1
189	16	1
253	90	1
171	34	1
285	100	1
231	139	1
169	16	1
141	27	1
103	110	1
150	139	1
251	119	1
205	131	1
262	102	1
37	137	1
201	95	1
289	25	1
155	127	1
46	80	1
240	140	1
44	117	1
156	100	1
12	50	1
45	11	1
178	80	1
293	27	1
115	116	1
16	54	1
258	138	1
127	137	1
178	120	1
161	100	1
185	118	1
54	100	1
248	122	1
171	113	1
124	138	1
149	143	1
323	100	1
153	50	1
8	138	1
253	140	1
44	151	1
27	117	1
293	113	1
12	140	1
144	140	1
90	8	1
290	50	1
74	100	1
140	107	1
224	130	1
245	100	1
4	111	1
200	100	1
45	54	1
54	73	1
9	89	1
73	100	1
246	146	1
125	39	1
231	88	1
194	50	1
248	50	1
319	142	1
315	122	1
81	66	1
92	107	1
44	3	1
230	140	1
289	100	1
324	62	1
131	84	1
85	50	1
149	86	1
59	11	1
122	34	1
122	52	1
115	52	1
8	131	1
239	140	1
119	4	1
329	83	1
153	11	1
159	100	1
128	84	1
139	106	1
1	21	1
289	20	1
5	148	1
241	127	1
115	148	1
191	43	1
129	94	1
308	68	1
0	140	1
49	140	1
220	129	1
5	153	1
59	53	1
306	54	1
140	143	1
199	50	1
161	137	1
293	54	1
109	140	1
49	152	1
257	66	1
250	100	1
66	139	1
50	130	1
289	94	1
143	118	1
214	89	1
72	138	1
75	127	1
291	100	1
83	9	1
141	122	1
248	113	1
70	71	1
147	140	1
4	106	1
135	122	1
9	122	1
23	140	1
282	50	1
294	130	1
180	54	1
96	133	1
150	84	1
184	116	1
1	54	1
22	59	1
240	84	1
122	50	1
229	84	1
80	140	1
59	2	1
242	131	1
150	140	1
309	140	1
293	76	1
246	84	1
128	100	1
164	66	1
223	138	1
205	148	1
293	68	1
115	131	1
50	50	1
307	27	1
182	54	1
148	100	1
92	139	1
294	54	1
90	6	1
40	34	1
110	16	1
153	100	1
67	100	1
120	126	1
315	127	1
266	100	1
246	100	1
15	138	1
108	137	1
185	63	1
319	138	1
247	137	1
132	50	1
186	100	1
319	86	1
242	52	1
152	140	1
319	68	1
134	16	1
313	16	1
167	151	1
164	86	1
24	130	1
224	94	1
115	127	1
226	33	1
133	86	1
214	138	1
240	127	1
296	50	1
322	127	1
104	84	1
233	21	1
129	86	1
5	2	1
174	88	1
140	100	1
162	16	1
313	138	1
2	50	1
171	99	1
179	130	1
267	59	1
6	54	1
4	140	1
104	115	1
207	146	1
139	54	1
214	54	1
108	11	1
77	84	1
184	78	1
115	34	1
31	86	1
289	80	1
223	50	1
258	10	1
63	89	1
50	32	1
135	138	1
86	138	1
308	19	1
324	148	1
153	54	1
133	137	1
240	111	1
33	50	1
50	125	1
294	27	1
4	94	1
329	127	1
115	1	1
7	140	1
294	100	1
156	140	1
15	84	1
108	50	1
185	5	1
220	87	1
179	24	1
202	68	1
233	82	1
141	10	1
207	2	1
81	86	1
90	131	1
96	139	1
333	62	1
17	50	1
227	140	1
128	4	1
313	39	1
115	94	1
149	139	1
139	122	1
108	23	1
265	127	1
168	138	1
11	10	1
64	94	1
263	34	1
38	142	1
321	5	1
9	113	1
240	100	1
276	100	1
250	10	1
45	130	1
171	38	1
52	100	1
289	78	1
171	150	1
248	138	1
4	42	1
181	138	1
171	32	1
135	75	1
115	136	1
132	11	1
214	28	1
66	1	1
103	95	1
39	140	1
335	100	1
86	130	1
221	66	1
263	111	1
246	127	1
115	144	1
257	100	1
24	54	1
42	60	1
235	50	1
135	39	1
176	100	1
171	137	1
316	50	1
66	88	1
242	150	1
53	137	1
179	27	1
184	52	1
122	42	1
50	116	1
281	54	1
248	28	1
329	86	1
151	100	1
104	139	1
219	100	1
217	16	1
119	141	1
108	115	1
4	137	1
254	100	1
269	140	1
108	140	1
81	78	1
214	68	1
9	151	1
113	100	1
194	41	1
99	16	1
313	61	1
116	130	1
224	138	1
150	66	1
165	100	1
293	138	1
289	54	1
145	50	1
42	127	1
141	65	1
86	54	1
167	100	1
317	54	1
54	139	1
